"p","U:0","U:1","U:2","nuTilda","nut","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
12.109,-0.042296,-0.018054,6.7266e-020,7.0231e-005,6.2233e-005,0.0036635,0.00063091,0,1,0.11111,0.11111,-0.025,0
12.127,-0.039284,-0.018017,5.6298e-020,7.0122e-005,6.2117e-005,0.0035724,0.00063054,0,1,0.11131,0.11131,-0.025,0
12.145,-0.036271,-0.017979,4.5325e-020,7.0012e-005,6.2e-005,0.0034813,0.00063016,0,1,0.11152,0.11152,-0.025,0
12.163,-0.033257,-0.017941,3.4349e-020,6.9903e-005,6.1884e-005,0.0033903,0.00062979,0,1,0.11173,0.11173,-0.025,0
12.181,-0.030242,-0.017903,2.3368e-020,6.9793e-005,6.1768e-005,0.0032993,0.00062942,0,1,0.11193,0.11193,-0.025,0
12.2,-0.027225,-0.017866,1.2383e-020,6.9684e-005,6.1651e-005,0.0032083,0.00062904,0,1,0.11214,0.11214,-0.025,0
12.218,-0.024208,-0.017828,1.3938e-021,6.9574e-005,6.1535e-005,0.0031173,0.00062867,0,1,0.11234,0.11234,-0.025,0
12.235,-0.02126,-0.017794,0,6.9467e-005,6.1421e-005,0.0030284,0.00062848,0,1,0.11254,0.11254,-0.025,0
12.253,-0.018321,-0.01776,0,6.936e-005,6.1308e-005,0.0029397,0.00062832,0,1,0.11275,0.11275,-0.025,0
12.27,-0.015382,-0.017727,0,6.9253e-005,6.1195e-005,0.0028511,0.00062816,0,1,0.11295,0.11295,-0.025,0
12.287,-0.012441,-0.017694,0,6.9147e-005,6.1082e-005,0.0027625,0.000628,0,1,0.11316,0.11316,-0.025,0
12.305,-0.0094988,-0.01766,0,6.904e-005,6.0968e-005,0.0026739,0.00062784,0,1,0.11337,0.11337,-0.025,0
12.322,-0.0065559,-0.017627,0,6.8933e-005,6.0855e-005,0.0025853,0.00062768,0,1,0.11357,0.11357,-0.025,0
12.34,-0.0036144,-0.017593,0,6.8826e-005,6.0742e-005,0.0024969,0.00062752,0,1,0.11377,0.11377,-0.025,0
12.356,-0.00074835,-0.017565,0,6.8723e-005,6.0632e-005,0.0024106,0.00062759,0,1,0.11398,0.11398,-0.025,0
12.373,0.0021187,-0.017536,0,6.8619e-005,6.0523e-005,0.0023243,0.00062767,0,1,0.11418,0.11418,-0.025,0
12.39,0.0049869,-0.017507,0,6.8516e-005,6.0413e-005,0.002238,0.00062774,0,1,0.11439,0.11439,-0.025,0
12.406,0.0078561,-0.017478,0,6.8412e-005,6.0304e-005,0.0021517,0.00062781,0,1,0.1146,0.1146,-0.025,0
12.423,0.010726,-0.01745,0,6.8309e-005,6.0194e-005,0.0020655,0.00062788,0,1,0.1148,0.1148,-0.025,0
12.439,0.013598,-0.017421,0,6.8205e-005,6.0084e-005,0.0019793,0.00062795,0,1,0.11501,0.11501,-0.025,0
12.456,0.016459,-0.017393,-4.2632e-021,6.8102e-005,5.9975e-005,0.0018934,0.00062806,3.4698e-022,1,0.11521,0.11521,-0.025,0
12.472,0.019255,-0.017369,-3.4308e-020,6.8002e-005,5.9869e-005,0.0018094,0.00062837,2.7915e-021,1,0.11541,0.11541,-0.025,0
12.488,0.022052,-0.017346,-6.4365e-020,6.7901e-005,5.9763e-005,0.0017255,0.00062867,5.2354e-021,1,0.11562,0.11562,-0.025,0
12.504,0.024849,-0.017322,-9.4431e-020,6.7801e-005,5.9657e-005,0.0016415,0.00062898,7.6787e-021,1,0.11582,0.11582,-0.025,0
12.52,0.027648,-0.017298,-1.2451e-019,6.77e-005,5.955e-005,0.0015576,0.00062929,1.0121e-020,1,0.11603,0.11603,-0.025,0
12.536,0.030448,-0.017275,-1.546e-019,6.76e-005,5.9444e-005,0.0014737,0.0006296,1.2564e-020,1,0.11624,0.11624,-0.025,0
12.552,0.033249,-0.017251,-1.847e-019,6.7499e-005,5.9337e-005,0.0013898,0.00062991,1.5005e-020,1,0.11644,0.11644,-0.025,0
12.567,0.036036,-0.017228,-2.1215e-019,6.7399e-005,5.9231e-005,0.0013063,0.00063024,1.7515e-020,1,0.11665,0.11665,-0.025,0
12.583,0.038759,-0.017208,-2.2868e-019,6.73e-005,5.9128e-005,0.0012247,0.00063065,2.0307e-020,1,0.11685,0.11685,-0.025,0
12.598,0.041484,-0.017188,-2.4523e-019,6.7202e-005,5.9024e-005,0.0011431,0.00063107,2.3098e-020,1,0.11705,0.11705,-0.025,0
12.613,0.04421,-0.017168,-2.6177e-019,6.7103e-005,5.892e-005,0.0010616,0.00063148,2.5888e-020,1,0.11726,0.11726,-0.025,0
12.628,0.046937,-0.017148,-2.7833e-019,6.7005e-005,5.8816e-005,0.00097999,0.0006319,2.8678e-020,1,0.11746,0.11746,-0.025,0
12.644,0.049665,-0.017128,-2.9488e-019,6.6906e-005,5.8712e-005,0.00089846,0.00063232,3.1467e-020,1,0.11767,0.11767,-0.025,0
12.659,0.052395,-0.017108,-3.1145e-019,6.6808e-005,5.8608e-005,0.00081694,0.00063273,3.4255e-020,1,0.11788,0.11788,-0.025,0
12.674,0.055109,-0.017085,-3.1896e-019,6.671e-005,5.8504e-005,0.00073587,0.00063299,3.6023e-020,1,0.11808,0.11808,-0.025,0
12.689,0.057762,-0.017054,-2.8936e-019,6.6614e-005,5.8402e-005,0.00065657,0.0006326,3.3615e-020,1,0.11829,0.11829,-0.025,0
12.703,0.060416,-0.017023,-2.5975e-019,6.6517e-005,5.8301e-005,0.00057728,0.00063222,3.1209e-020,1,0.11849,0.11849,-0.025,0
12.718,0.063071,-0.016991,-2.3012e-019,6.6421e-005,5.82e-005,0.00049802,0.00063184,2.8802e-020,1,0.11869,0.11869,-0.025,0
12.732,0.065727,-0.01696,-2.0049e-019,6.6325e-005,5.8098e-005,0.00041878,0.00063145,2.6397e-020,1,0.1189,0.1189,-0.025,0
12.747,0.068384,-0.016929,-1.7085e-019,6.6229e-005,5.7996e-005,0.00033956,0.00063107,2.3992e-020,1,0.1191,0.1191,-0.025,0
12.762,0.071042,-0.016898,-1.4119e-019,6.6132e-005,5.7895e-005,0.00026035,0.00063068,2.1588e-020,1,0.11931,0.11931,-0.025,0
12.776,0.073691,-0.016862,-1.1343e-019,6.6036e-005,5.7794e-005,0.00018143,0.00063001,1.9135e-020,1,0.11952,0.11952,-0.025,0
12.79,0.076282,-0.016798,-9.7165e-020,6.5943e-005,5.7695e-005,0.00010414,0.00062756,1.6386e-020,1,0.11972,0.11972,-0.025,0
12.804,0.078873,-0.016735,-8.0897e-020,6.5849e-005,5.7596e-005,2.6859e-005,0.0006251,1.3639e-020,1,0.11992,0.11992,-0.025,0
12.818,0.081466,-0.016672,-6.4622e-020,6.5755e-005,5.7497e-005,-5.0399e-005,0.00062265,1.0891e-020,1,0.12013,0.12013,-0.025,0
12.832,0.084059,-0.016608,-4.8341e-020,6.5662e-005,5.7399e-005,-0.00012764,0.0006202,8.1449e-021,1,0.12033,0.12033,-0.025,0
12.846,0.086654,-0.016545,-3.2054e-020,6.5568e-005,5.73e-005,-0.00020486,0.00061776,5.399e-021,1,0.12054,0.12054,-0.025,0
12.86,0.089249,-0.016482,-1.576e-020,6.5474e-005,5.7201e-005,-0.00028206,0.00061531,2.6538e-021,1,0.12075,0.12075,-0.025,0
12.874,0.091843,-0.016417,0,6.538e-005,5.7102e-005,-0.00035918,0.0006128,0,1,0.12095,0.12095,-0.025,0
12.888,0.094376,-0.016328,0,6.5289e-005,5.7006e-005,-0.00043456,0.00060869,0,1,0.12116,0.12116,-0.025,0
12.901,0.09691,-0.016238,0,6.5197e-005,5.6909e-005,-0.00050992,0.00060458,0,1,0.12136,0.12136,-0.025,0
12.915,0.099445,-0.016148,0,6.5106e-005,5.6813e-005,-0.00058527,0.00060047,0,1,0.12156,0.12156,-0.025,0
12.928,0.10198,-0.016059,0,6.5014e-005,5.6717e-005,-0.0006606,0.00059637,0,1,0.12177,0.12177,-0.025,0
12.941,0.10452,-0.015969,0,6.4922e-005,5.662e-005,-0.0007359,0.00059226,0,1,0.12197,0.12197,-0.025,0
12.955,0.10705,-0.015879,0,6.4831e-005,5.6524e-005,-0.00081119,0.00058815,0,1,0.12218,0.12218,-0.025,0
12.968,0.10959,-0.01579,0,6.4739e-005,5.6427e-005,-0.00088646,0.00058405,0,1,0.12239,0.12239,-0.025,0
12.981,0.11207,-0.015697,2.3872e-020,6.4649e-005,5.6333e-005,-0.00096008,0.00057973,-1.9311e-021,1,0.12259,0.12259,-0.025,0
12.994,0.11455,-0.015603,5.1362e-020,6.4559e-005,5.6238e-005,-0.0010334,0.00057538,-4.1537e-021,1,0.1228,0.1228,-0.025,0
13.007,0.11702,-0.015509,7.8863e-020,6.4469e-005,5.6144e-005,-0.0011068,0.00057102,-6.3757e-021,1,0.123,0.123,-0.025,0
13.02,0.1195,-0.015416,1.0637e-019,6.438e-005,5.6049e-005,-0.0011801,0.00056667,-8.597e-021,1,0.1232,0.1232,-0.025,0
13.033,0.12198,-0.015322,1.3389e-019,6.429e-005,5.5955e-005,-0.0012534,0.00056232,-1.0818e-020,1,0.12341,0.12341,-0.025,0
13.046,0.12445,-0.015229,1.6143e-019,6.42e-005,5.586e-005,-0.0013266,0.00055798,-1.3038e-020,1,0.12361,0.12361,-0.025,0
13.059,0.12693,-0.015135,1.8897e-019,6.411e-005,5.5766e-005,-0.0013999,0.00055363,-1.5258e-020,1,0.12382,0.12382,-0.025,0
13.071,0.12937,-0.015045,1.9867e-019,6.4021e-005,5.5673e-005,-0.0014719,0.0005495,-1.6036e-020,1,0.12403,0.12403,-0.025,0
13.084,0.13178,-0.014958,1.9871e-019,6.3933e-005,5.558e-005,-0.0015433,0.0005455,-1.6034e-020,1,0.12423,0.12423,-0.025,0
13.096,0.1342,-0.014871,1.9875e-019,6.3845e-005,5.5488e-005,-0.0016146,0.0005415,-1.6032e-020,1,0.12444,0.12444,-0.025,0
13.108,0.13661,-0.014783,1.9878e-019,6.3757e-005,5.5395e-005,-0.001686,0.0005375,-1.603e-020,1,0.12464,0.12464,-0.025,0
13.121,0.13903,-0.014696,1.9882e-019,6.3669e-005,5.5303e-005,-0.0017573,0.0005335,-1.6028e-020,1,0.12484,0.12484,-0.025,0
13.133,0.14144,-0.014609,1.9886e-019,6.3581e-005,5.5211e-005,-0.0018286,0.00052951,-1.6026e-020,1,0.12505,0.12505,-0.025,0
13.145,0.14386,-0.014521,1.989e-019,6.3493e-005,5.5118e-005,-0.0018998,0.00052551,-1.6025e-020,1,0.12526,0.12526,-0.025,0
13.158,0.14626,-0.014436,1.8883e-019,6.3406e-005,5.5026e-005,-0.0019704,0.00052166,-1.5209e-020,1,0.12546,0.12546,-0.025,0
13.169,0.14861,-0.014357,1.6173e-019,6.332e-005,5.4936e-005,-0.0020398,0.00051806,-1.3022e-020,1,0.12566,0.12566,-0.025,0
13.181,0.15096,-0.014277,1.3462e-019,6.3234e-005,5.4846e-005,-0.0021092,0.00051445,-1.0836e-020,1,0.12587,0.12587,-0.025,0
13.193,0.15332,-0.014197,1.075e-019,6.3148e-005,5.4756e-005,-0.0021785,0.00051085,-8.6501e-021,1,0.12607,0.12607,-0.025,0
13.205,0.15568,-0.014116,8.0372e-020,6.3061e-005,5.4665e-005,-0.0022478,0.00050725,-6.4651e-021,1,0.12628,0.12628,-0.025,0
13.217,0.15803,-0.014036,5.323e-020,6.2975e-005,5.4575e-005,-0.0023172,0.00050365,-4.2805e-021,1,0.12649,0.12649,-0.025,0
13.229,0.16039,-0.013956,2.608e-020,6.2889e-005,5.4485e-005,-0.0023865,0.00050005,-2.0966e-021,1,0.12669,0.12669,-0.025,0
13.24,0.16275,-0.013876,6.8376e-022,6.2803e-005,5.4394e-005,-0.0024557,0.00049647,0,1,0.12689,0.12689,-0.025,0
13.252,0.16504,-0.013803,1.7885e-020,6.2719e-005,5.4306e-005,-0.0025231,0.00049322,0,1,0.1271,0.1271,-0.025,0
13.263,0.16734,-0.01373,3.5091e-020,6.2635e-005,5.4218e-005,-0.0025906,0.00048997,0,1,0.12731,0.12731,-0.025,0
13.274,0.16964,-0.013657,5.2304e-020,6.2551e-005,5.413e-005,-0.002658,0.00048672,0,1,0.12751,0.12751,-0.025,0
13.286,0.17193,-0.013583,6.9525e-020,6.2467e-005,5.4042e-005,-0.0027254,0.00048348,0,1,0.12772,0.12772,-0.025,0
13.297,0.17423,-0.01351,8.6751e-020,6.2383e-005,5.3954e-005,-0.0027928,0.00048023,0,1,0.12792,0.12792,-0.025,0
13.309,0.17653,-0.013436,1.0398e-019,6.2299e-005,5.3866e-005,-0.0028601,0.00047699,0,1,0.12812,0.12812,-0.025,0
13.32,0.17883,-0.013363,1.2122e-019,6.2215e-005,5.3778e-005,-0.0029275,0.00047374,0,1,0.12833,0.12833,-0.025,0
13.331,0.18109,-0.013293,1.5036e-019,6.2132e-005,5.3691e-005,-0.0029937,0.0004707,-1.0668e-021,1,0.12854,0.12854,-0.025,0
13.342,0.18333,-0.013226,1.8592e-019,6.205e-005,5.3605e-005,-0.0030592,0.00046776,-2.7074e-021,1,0.12874,0.12874,-0.025,0
13.353,0.18557,-0.013159,2.2148e-019,6.1968e-005,5.3519e-005,-0.0031248,0.00046482,-4.3477e-021,1,0.12894,0.12894,-0.025,0
13.364,0.18781,-0.013091,2.5707e-019,6.1886e-005,5.3433e-005,-0.0031903,0.00046188,-5.9876e-021,1,0.12915,0.12915,-0.025,0
13.375,0.19005,-0.013024,2.9266e-019,6.1804e-005,5.3347e-005,-0.0032558,0.00045895,-7.6271e-021,1,0.12935,0.12935,-0.025,0
13.386,0.1923,-0.012956,3.2827e-019,6.1722e-005,5.3261e-005,-0.0033213,0.00045601,-9.2661e-021,1,0.12956,0.12956,-0.025,0
13.396,0.19454,-0.012889,3.639e-019,6.164e-005,5.3175e-005,-0.0033868,0.00045308,-1.0905e-020,1,0.12977,0.12977,-0.025,0
13.407,0.19677,-0.012822,3.8539e-019,6.1558e-005,5.309e-005,-0.0034519,0.00045019,-1.1897e-020,1,0.12997,0.12997,-0.025,0
13.418,0.19896,-0.01276,3.5132e-019,6.1478e-005,5.3006e-005,-0.0035157,0.00044752,-1.0351e-020,1,0.13017,0.13017,-0.025,0
13.428,0.20114,-0.012698,3.1724e-019,6.1398e-005,5.2923e-005,-0.0035794,0.00044485,-8.806e-021,1,0.13038,0.13038,-0.025,0
13.439,0.20333,-0.012635,2.8315e-019,6.1318e-005,5.2839e-005,-0.0036432,0.00044218,-7.2611e-021,1,0.13058,0.13058,-0.025,0
13.449,0.20552,-0.012573,2.4904e-019,6.1238e-005,5.2755e-005,-0.0037069,0.0004395,-5.7166e-021,1,0.13079,0.13079,-0.025,0
13.46,0.2077,-0.012511,2.1492e-019,6.1158e-005,5.2671e-005,-0.0037706,0.00043683,-4.1723e-021,1,0.131,0.131,-0.025,0
13.47,0.20989,-0.012448,1.8079e-019,6.1077e-005,5.2587e-005,-0.0038343,0.00043416,-2.6286e-021,1,0.1312,0.1312,-0.025,0
13.48,0.21208,-0.012386,1.4664e-019,6.0997e-005,5.2504e-005,-0.0038979,0.00043149,-1.0853e-021,1,0.1314,0.1314,-0.025,0
13.491,0.21423,-0.012327,1.1186e-019,6.0919e-005,5.2421e-005,-0.0039604,0.00042898,5.066e-022,1,0.13161,0.13161,-0.025,0
13.501,0.21636,-0.012269,7.6802e-020,6.0841e-005,5.234e-005,-0.0040225,0.00042653,2.1191e-021,1,0.13182,0.13182,-0.025,0
13.511,0.2185,-0.012211,4.173e-020,6.0762e-005,5.2258e-005,-0.0040845,0.00042409,3.7311e-021,1,0.13202,0.13202,-0.025,0
13.521,0.22063,-0.012153,6.6422e-021,6.0684e-005,5.2177e-005,-0.0041465,0.00042164,5.3429e-021,1,0.13223,0.13223,-0.025,0
13.531,0.22277,-0.012096,-2.8456e-020,6.0606e-005,5.2095e-005,-0.0042084,0.0004192,6.9542e-021,1,0.13243,0.13243,-0.025,0
13.541,0.2249,-0.012038,-6.3568e-020,6.0528e-005,5.2013e-005,-0.0042704,0.00041676,8.565e-021,1,0.13263,0.13263,-0.025,0
13.551,0.22704,-0.01198,-9.8694e-020,6.045e-005,5.1932e-005,-0.0043323,0.00041431,1.0175e-020,1,0.13284,0.13284,-0.025,0
13.561,0.22917,-0.011922,-1.2684e-019,6.0372e-005,5.185e-005,-0.004394,0.0004119,1.1365e-020,1,0.13305,0.13305,-0.025,0
13.571,0.23125,-0.011869,-1.0992e-019,6.0296e-005,5.1771e-005,-0.0044544,0.00040965,9.8463e-021,1,0.13325,0.13325,-0.025,0
13.58,0.23333,-0.011815,-9.3e-020,6.022e-005,5.1691e-005,-0.0045147,0.0004074,8.3276e-021,1,0.13345,0.13345,-0.025,0
13.59,0.23542,-0.011761,-7.6068e-020,6.0143e-005,5.1612e-005,-0.0045751,0.00040515,6.8093e-021,1,0.13366,0.13366,-0.025,0
13.599,0.2375,-0.011707,-5.913e-020,6.0067e-005,5.1532e-005,-0.0046354,0.0004029,5.2914e-021,1,0.13386,0.13386,-0.025,0
13.609,0.23959,-0.011653,-4.2186e-020,5.9991e-005,5.1452e-005,-0.0046957,0.00040066,3.7739e-021,1,0.13407,0.13407,-0.025,0
13.619,0.24167,-0.011599,-2.5234e-020,5.9915e-005,5.1373e-005,-0.0047559,0.00039841,2.2567e-021,1,0.13428,0.13428,-0.025,0
13.628,0.24376,-0.011546,-8.2769e-021,5.9838e-005,5.1293e-005,-0.0048162,0.00039616,7.3997e-022,1,0.13448,0.13448,-0.025,0
13.638,0.24582,-0.011493,-7.0947e-021,5.9763e-005,5.1214e-005,-0.0048757,0.000394,6.7504e-022,1,0.13468,0.13468,-0.025,0
13.647,0.24785,-0.011443,-2.0956e-020,5.9689e-005,5.1137e-005,-0.0049344,0.00039193,1.9933e-021,1,0.13489,0.13489,-0.025,0
13.656,0.24989,-0.011393,-3.4821e-020,5.9614e-005,5.1059e-005,-0.0049931,0.00038985,3.311e-021,1,0.1351,0.1351,-0.025,0
13.666,0.25192,-0.011343,-4.8692e-020,5.954e-005,5.0982e-005,-0.0050518,0.00038777,4.6285e-021,1,0.1353,0.1353,-0.025,0
13.675,0.25396,-0.011292,-6.2569e-020,5.9466e-005,5.0904e-005,-0.0051105,0.0003857,5.9457e-021,1,0.13551,0.13551,-0.025,0
13.684,0.25599,-0.011242,-7.6451e-020,5.9391e-005,5.0827e-005,-0.0051692,0.00038362,7.2624e-021,1,0.13571,0.13571,-0.025,0
13.694,0.25803,-0.011192,-9.0337e-020,5.9317e-005,5.0749e-005,-0.0052278,0.00038155,8.5789e-021,1,0.13591,0.13591,-0.025,0
13.703,0.26007,-0.011141,-1.0423e-019,5.9242e-005,5.0671e-005,-0.0052865,0.00037947,9.8951e-021,1,0.13612,0.13612,-0.025,0
13.712,0.26206,-0.011093,-1.3044e-019,5.917e-005,5.0595e-005,-0.0053439,0.00037752,1.1162e-020,1,0.13633,0.13633,-0.025,0
13.721,0.26405,-0.011046,-1.5917e-019,5.9097e-005,5.052e-005,-0.0054011,0.0003756,1.2419e-020,1,0.13653,0.13653,-0.025,0
13.73,0.26604,-0.010999,-1.8791e-019,5.9025e-005,5.0444e-005,-0.0054582,0.00037367,1.3676e-020,1,0.13674,0.13674,-0.025,0
13.739,0.26803,-0.010952,-2.1666e-019,5.8952e-005,5.0369e-005,-0.0055154,0.00037175,1.4933e-020,1,0.13694,0.13694,-0.025,0
13.747,0.27001,-0.010905,-2.4542e-019,5.888e-005,5.0293e-005,-0.0055725,0.00036982,1.6189e-020,1,0.13714,0.13714,-0.025,0
13.756,0.272,-0.010858,-2.7419e-019,5.8807e-005,5.0217e-005,-0.0056296,0.0003679,1.7445e-020,1,0.13735,0.13735,-0.025,0
13.765,0.27399,-0.01081,-3.0298e-019,5.8734e-005,5.0142e-005,-0.0056867,0.00036598,1.87e-020,1,0.13756,0.13756,-0.025,0
13.774,0.27598,-0.010763,-3.2798e-019,5.8662e-005,5.0066e-005,-0.0057436,0.00036406,1.9727e-020,1,0.13776,0.13776,-0.025,0
13.783,0.27792,-0.010719,-3.1436e-019,5.8591e-005,4.9993e-005,-0.0057993,0.00036227,1.8429e-020,1,0.13796,0.13796,-0.025,0
13.791,0.27986,-0.010675,-3.0073e-019,5.8521e-005,4.9919e-005,-0.005855,0.00036048,1.7132e-020,1,0.13817,0.13817,-0.025,0
13.8,0.28181,-0.010631,-2.871e-019,5.845e-005,4.9845e-005,-0.0059106,0.00035869,1.5834e-020,1,0.13837,0.13837,-0.025,0
13.808,0.28375,-0.010586,-2.7346e-019,5.8379e-005,4.9772e-005,-0.0059662,0.00035691,1.4537e-020,1,0.13858,0.13858,-0.025,0
13.817,0.28569,-0.010542,-2.5982e-019,5.8308e-005,4.9698e-005,-0.0060219,0.00035512,1.3241e-020,1,0.13879,0.13879,-0.025,0
13.826,0.28764,-0.010498,-2.4617e-019,5.8237e-005,4.9624e-005,-0.0060775,0.00035333,1.1944e-020,1,0.13899,0.13899,-0.025,0
13.834,0.28958,-0.010453,-2.3252e-019,5.8167e-005,4.955e-005,-0.0061331,0.00035154,1.0648e-020,1,0.13919,0.13919,-0.025,0
13.843,0.29151,-0.01041,-2.1464e-019,5.8096e-005,4.9477e-005,-0.0061882,0.00034979,9.369e-021,1,0.1394,0.1394,-0.025,0
13.851,0.29341,-0.010368,-1.8634e-019,5.8027e-005,4.9405e-005,-0.0062425,0.00034812,8.131e-021,1,0.13961,0.13961,-0.025,0
13.859,0.29531,-0.010327,-1.5803e-019,5.7958e-005,4.9333e-005,-0.0062967,0.00034645,6.8933e-021,1,0.13981,0.13981,-0.025,0
13.867,0.29721,-0.010285,-1.297e-019,5.7889e-005,4.9262e-005,-0.0063509,0.00034478,5.6559e-021,1,0.14002,0.14002,-0.025,0
13.876,0.29911,-0.010243,-1.0137e-019,5.782e-005,4.919e-005,-0.006405,0.00034311,4.4188e-021,1,0.14022,0.14022,-0.025,0
13.884,0.30101,-0.010202,-7.3021e-020,5.7751e-005,4.9118e-005,-0.0064592,0.00034145,3.1821e-021,1,0.14042,0.14042,-0.025,0
13.892,0.30291,-0.01016,-4.4661e-020,5.7682e-005,4.9046e-005,-0.0065134,0.00033978,1.9457e-021,1,0.14063,0.14063,-0.025,0
13.9,0.30481,-0.010118,-1.6293e-020,5.7613e-005,4.8974e-005,-0.0065675,0.00033811,7.0959e-022,1,0.14084,0.14084,-0.025,0
13.909,0.30669,-0.010078,4.6593e-021,5.7545e-005,4.8903e-005,-0.0066211,0.00033649,-4.7333e-022,1,0.14104,0.14104,-0.025,0
13.916,0.30855,-0.010038,1.5604e-020,5.7478e-005,4.8833e-005,-0.0066739,0.00033493,-1.5847e-021,1,0.14124,0.14124,-0.025,0
13.924,0.3104,-0.0099991,2.6555e-020,5.741e-005,4.8763e-005,-0.0067267,0.00033338,-2.6959e-021,1,0.14145,0.14145,-0.025,0
13.932,0.31226,-0.0099599,3.7508e-020,5.7343e-005,4.8693e-005,-0.0067795,0.00033182,-3.8067e-021,1,0.14165,0.14165,-0.025,0
13.94,0.31412,-0.0099206,4.8466e-020,5.7276e-005,4.8623e-005,-0.0068323,0.00033026,-4.9172e-021,1,0.14186,0.14186,-0.025,0
13.948,0.31598,-0.0098814,5.9429e-020,5.7209e-005,4.8553e-005,-0.006885,0.0003287,-6.0275e-021,1,0.14207,0.14207,-0.025,0
13.956,0.31784,-0.0098421,7.0395e-020,5.7141e-005,4.8483e-005,-0.0069378,0.00032715,-7.1374e-021,1,0.14227,0.14227,-0.025,0
13.964,0.3197,-0.0098028,8.1365e-020,5.7074e-005,4.8413e-005,-0.0069905,0.00032559,-8.2471e-021,1,0.14247,0.14247,-0.025,0
13.972,0.32153,-0.0097646,8.9077e-020,5.7007e-005,4.8344e-005,-0.0070426,0.00032408,-8.2601e-021,1,0.14268,0.14268,-0.025,0
13.979,0.32335,-0.0097277,9.3559e-020,5.6942e-005,4.8276e-005,-0.0070941,0.00032262,-7.1884e-021,1,0.14288,0.14288,-0.025,0
13.987,0.32516,-0.0096907,9.8043e-020,5.6876e-005,4.8207e-005,-0.0071456,0.00032117,-6.117e-021,1,0.14309,0.14309,-0.025,0
13.995,0.32698,-0.0096537,1.0253e-019,5.6811e-005,4.8139e-005,-0.007197,0.00031971,-5.0457e-021,1,0.1433,0.1433,-0.025,0
14.002,0.3288,-0.0096167,1.0702e-019,5.6745e-005,4.8071e-005,-0.0072484,0.00031825,-3.9748e-021,1,0.1435,0.1435,-0.025,0
14.01,0.33062,-0.0095797,1.1151e-019,5.6679e-005,4.8003e-005,-0.0072998,0.00031679,-2.9042e-021,1,0.1437,0.1437,-0.025,0
14.018,0.33243,-0.0095426,1.16e-019,5.6614e-005,4.7934e-005,-0.0073512,0.00031534,-1.8338e-021,1,0.14391,0.14391,-0.025,0
14.025,0.33425,-0.0095056,1.2049e-019,5.6548e-005,4.7866e-005,-0.0074026,0.00031388,-7.6373e-022,1,0.14412,0.14412,-0.025,0
14.033,0.33605,-0.0094697,1.1707e-019,5.6483e-005,4.7799e-005,-0.0074534,0.00031247,3.1773e-022,1,0.14432,0.14432,-0.025,0
14.04,0.33783,-0.0094348,1.0629e-019,5.6419e-005,4.7732e-005,-0.0075036,0.00031111,1.4099e-021,1,0.14453,0.14453,-0.025,0
14.047,0.3396,-0.0093999,9.5496e-020,5.6355e-005,4.7666e-005,-0.0075537,0.00030974,2.5016e-021,1,0.14473,0.14473,-0.025,0
14.055,0.34138,-0.009365,8.4701e-020,5.6292e-005,4.76e-005,-0.0076039,0.00030837,3.5931e-021,1,0.14493,0.14493,-0.025,0
14.062,0.34316,-0.0093301,7.3901e-020,5.6228e-005,4.7533e-005,-0.007654,0.00030701,4.6844e-021,1,0.14514,0.14514,-0.025,0
14.069,0.34494,-0.0092951,6.3098e-020,5.6164e-005,4.7466e-005,-0.0077041,0.00030564,5.7753e-021,1,0.14535,0.14535,-0.025,0
14.077,0.34672,-0.0092602,5.229e-020,5.61e-005,4.74e-005,-0.0077542,0.00030428,6.8659e-021,1,0.14555,0.14555,-0.025,0
14.084,0.3485,-0.0092252,4.1478e-020,5.6036e-005,4.7333e-005,-0.0078043,0.00030292,7.9563e-021,1,0.14575,0.14575,-0.025,0
14.091,0.35026,-0.0091912,3.3682e-020,5.5972e-005,4.7268e-005,-0.0078539,0.00030159,8.037e-021,1,0.14596,0.14596,-0.025,0
14.098,0.352,-0.0091583,2.9278e-020,5.591e-005,4.7203e-005,-0.0079028,0.00030031,6.984e-021,1,0.14616,0.14616,-0.025,0
14.106,0.35374,-0.0091254,2.4873e-020,5.5848e-005,4.7138e-005,-0.0079517,0.00029903,5.9312e-021,1,0.14637,0.14637,-0.025,0
14.113,0.35548,-0.0090924,2.0466e-020,5.5785e-005,4.7073e-005,-0.0080006,0.00029775,4.8786e-021,1,0.14658,0.14658,-0.025,0
14.12,0.35722,-0.0090595,1.6057e-020,5.5723e-005,4.7009e-005,-0.0080495,0.00029647,3.8264e-021,1,0.14678,0.14678,-0.025,0
14.127,0.35896,-0.0090265,1.1646e-020,5.5661e-005,4.6944e-005,-0.0080983,0.00029519,2.7744e-021,1,0.14698,0.14698,-0.025,0
14.134,0.3607,-0.0089935,7.2336e-021,5.5598e-005,4.6879e-005,-0.0081472,0.00029391,1.7227e-021,1,0.14719,0.14719,-0.025,0
14.141,0.36245,-0.0089605,2.8196e-021,5.5536e-005,4.6814e-005,-0.008196,0.00029263,6.7127e-022,1,0.14739,0.14739,-0.025,0
14.148,0.36418,-0.0089282,-3.2471e-021,5.5474e-005,4.675e-005,-0.0082445,0.00029138,3.4933e-022,1,0.1476,0.1476,-0.025,0
